title,url
"주가 급등했는데…""못 믿겠다"" 8조원 팔아치운 개미들",https://n.news.naver.com/mnews/article/015/0004947907
한달 반 새 4조…자사주 소각 역대급,https://n.news.naver.com/mnews/article/015/0004947902
"구영배號 큐텐, 디지털커머스 영토확장…""이젠 티'위'메파크""",https://n.news.naver.com/mnews/article/003/0012370931
"""장시간 근로자 비중, OECD 평균 수준""",https://n.news.naver.com/mnews/article/015/0004947895
낯익은 이 얼굴 알고 보니…어깨에 재킷 걸치고 “여기 살아요?” 친절한 질문도,https://n.news.naver.com/mnews/article/016/0002266000
"한국수목원정원관리원·전주시, 정원문화 활성화 협약",https://n.news.naver.com/mnews/article/001/0014503098
'가성비'뿐이던 中 가전…M&A 통해 고품질 승부,https://n.news.naver.com/mnews/article/015/0004947890
택배 포장 규제서 아이스팩 제외,https://n.news.naver.com/mnews/article/015/0004947889
[단독] “못 믿을 네이버쇼핑 랭킹”… AI모델 강화에도 불법 여전,https://n.news.naver.com/mnews/article/005/0001673691
"""공공판로 확보 지원""…중기유통센터, 성능인증제도 참여 기업 모집",https://n.news.naver.com/mnews/article/421/0007348965
"유진그룹, 국내 최대 멀티스튜디오 개관",https://n.news.naver.com/mnews/article/015/0004947880
"""절대 삼성·LG에 뒤지지 않아""…중국산 TV 써보니 '화들짝'",https://n.news.naver.com/mnews/article/015/0004947878
"현대미포조선, 페리 2척 계약 취소…그래도 남몰래 웃는 이유",https://n.news.naver.com/mnews/article/015/0004947877
선택지 늘어난 한샘 붙박이장... 사양 고급화 '시그니처' 추가,https://n.news.naver.com/mnews/article/014/0005141625
삼바 '기후변화대응 리더십' 글로벌 빅파마와 어깨 나란히,https://n.news.naver.com/mnews/article/014/0005141623
K콘텐츠 제작 중심지 '스튜디오 유지니아' 오픈,https://n.news.naver.com/mnews/article/014/0005141622
오픈AI '칩 독립선언'에도...엔비디아 '파죽지세',https://n.news.naver.com/mnews/article/015/0004947873
"2030 업은 아이폰, 작년 국내 점유율 25% 넘었다",https://n.news.naver.com/mnews/article/014/0005141619
카카오 CA협의체 5개 위원회 두고 신규 투자·유치 사전검토,https://n.news.naver.com/mnews/article/014/0005141618
글로벌 오덕 설레는 ‘K서브컬처 게임’ 신작 러시,https://n.news.naver.com/mnews/article/014/0005141617
NHN 지난해 영업익 555억…전년 대비 42.2%↑,https://n.news.naver.com/mnews/article/011/0004299090
LTE 고객 줄고 5G도 정체… 이통사 ‘집토끼 지키기’ 안간힘,https://n.news.naver.com/mnews/article/014/0005141615
"한화, 사우디 정부와 방산 협력체계 구축",https://n.news.naver.com/mnews/article/014/0005141613
"작년 최대매출 기록 KAI ""올해 5조9천억 수주 목표""",https://n.news.naver.com/mnews/article/014/0005141612
"수입차업계 한국인 CEO 전성시대… ""정부와 소통 강화""",https://n.news.naver.com/mnews/article/014/0005141611
젬백스 진행성핵상마비 치료제 임상 2상 계획 FDA 승인,https://n.news.naver.com/mnews/article/296/0000074500
"안랩 작년 순이익 347억, 전년비 145% ↑… ""금융수익 증가""",https://n.news.naver.com/mnews/article/008/0004998106
"편의점 설 기획상품 '5억 위스키' 못팔아…""결국 이벤트용?""",https://n.news.naver.com/mnews/article/003/0012370920
"작년 12월 지역난방비 6.3%↓…""단가 인상에도 사용량 줄어""",https://n.news.naver.com/mnews/article/003/0012370917
"""100% 입사 보장"" 삼성전자, 서울대 손잡고 ‘로봇 인재’ 육성",https://n.news.naver.com/mnews/article/014/0005141610
"""주문 밀렸다"" 설연휴 멈췄던 현대차·기아 생산 확대",https://n.news.naver.com/mnews/article/014/0005141608
"김성한 前안보실장, HD한국조선해양 사외이사行",https://n.news.naver.com/mnews/article/014/0005141607
"""LG OLED TV, 영화시청에 최적""… ‘성난 사람들’ 감독 등 호평 잇달아",https://n.news.naver.com/mnews/article/014/0005141606
"현대차그룹 美전기차공장, 올해 10월부터 가동…아이오닉7 생산",https://n.news.naver.com/mnews/article/001/0014503084
"JW중외제약 ""헴리브라, 1세 미만 A형 혈우병 환자 대상 약효 입증""",https://n.news.naver.com/mnews/article/296/0000074499
"""전공의 개인연락처 무단 수집은 위법""… 의사회, 복지부 장관 고발",https://n.news.naver.com/mnews/article/417/0000981399
다음 무협 회장은 'MB맨' 윤진식 유력... 구자열 회장은 연임 안 한다,https://n.news.naver.com/mnews/article/469/0000785174
"장시간 근로자 비중, OECD 평균... 20년 만에 47.9%서 12%로 줄어",https://n.news.naver.com/mnews/article/014/0005141600
"저출산에도 ‘명품 유아용품’ 고성장…MZ부모 “우리 아이 몽클레어, 펜디 키즈, 디올 베이비쯤은 입혀야”",https://n.news.naver.com/mnews/article/468/0001030067
"200만원 이하 관세, 카카오페이로 '간편 납부' 가능해진다",https://n.news.naver.com/mnews/article/658/0000065926
“가슴이 웅장해진다”...KGM ‘토레스 쿠페’ 흥행 기대,https://n.news.naver.com/mnews/article/243/0000056314
"HK이노엔, ‘케이캡·수액제 덕분’ 지난해 영업익 26% 증가",https://n.news.naver.com/mnews/article/011/0004299083
[검색폭발 이슈키워드] 하이 NA EUV,https://n.news.naver.com/mnews/article/008/0004998099
"SK네트웍스, 지난해 영업익 2373억원…전년比 33.6%↑",https://n.news.naver.com/mnews/article/629/0000266881
"김성한 전 안보실장, HD한국조선해양 사외이사行",https://n.news.naver.com/mnews/article/421/0007348953
"""찔끔 올리면 역풍""...고심 커진 롯데·신세계",https://n.news.naver.com/mnews/article/215/0001148235
"BTC 현물 ETF, BTC 유입액 5억弗…채굴량은 5000만弗 그쳐",https://n.news.naver.com/mnews/article/011/0004299080
"안랩, 작년 매출액 2392억·영업이익 264억원.. 당기순이익 145%↑",https://n.news.naver.com/mnews/article/014/0005141597
"HD한국조선해양, 4000억대 여객선 2척 건조 계약 해지",https://n.news.naver.com/mnews/article/421/0007348941
"""렌터카·워커힐이 효자""…SK네트웍스 작년 영업익 33.6%↑(종합)",https://n.news.naver.com/mnews/article/421/0007348939
"""SNS글 한번 더 생각하고 쓰라""던 정용진 ""XXX 다 보겠네""",https://n.news.naver.com/mnews/article/015/0004947839
비비고 만두 美 1위에도…지난해 CJ제일제당 영업익 35% 줄었다,https://n.news.naver.com/mnews/article/277/0005379253
"안랩, 지난해 영업익 264억원…전년 대비 2.09%↓",https://n.news.naver.com/mnews/article/018/0005672487
"KAI, 무인 전투기 개발에 1025억 투자",https://n.news.naver.com/mnews/article/015/0004947836
올트먼 'AI칩 큰그림'에 반도체업계 촉각…삼성·SK '기회' 찾나,https://n.news.naver.com/mnews/article/421/0007348935
"""출산 버금가는 고통"" 통풍 유발 단백질, 韓의료진이 세계 최초 규명",https://n.news.naver.com/mnews/article/008/0004998095
"웹보드게임, 규제 일몰에도 월70만원 상한 유지할 듯…NHN·네오위즈 '아쉽'",https://n.news.naver.com/mnews/article/018/0005672478
中 맹추격에 쫓기는 K배터리 북미·유럽시장서 점유율 '뚝',https://n.news.naver.com/mnews/article/009/0005257999
[포토] 삼성전자 혼수·이사 특별 기획전,https://n.news.naver.com/mnews/article/009/0005257997
"""체험형 매장 배우자"" LG 베스트샵 문전성시",https://n.news.naver.com/mnews/article/009/0005257996
"KAI, 1000억원 투자해 무인전투기 기술개발",https://n.news.naver.com/mnews/article/009/0005257995
유통 공룡 노리는 큐텐 美 위시 2300억에 인수,https://n.news.naver.com/mnews/article/009/0005257992
GS샵 미용기기로 하루 6억원 매출,https://n.news.naver.com/mnews/article/009/0005257991
엄마와 딸 VS 큰아들과 작은아들…거세지는 한미약품 경영권 분쟁,https://n.news.naver.com/mnews/article/050/0000071783
"최태원 SK그룹 회장, 독일 찍고 스페인 방문…AI·전장 먹거리 발굴",https://n.news.naver.com/mnews/article/629/0000266878
"대웅제약, 인도네시아서 줄기세포 처리시설 허가 획득",https://n.news.naver.com/mnews/article/296/0000074497
"""브랜드 이미지 확 바꾸자""…카카오, 전 컬리 부사장 영입",https://n.news.naver.com/mnews/article/648/0000023293
"SK네트웍스, 지난해 영업익 2373억원…전년보다 33.6%↑",https://n.news.naver.com/mnews/article/277/0005379247
"SK네트웍스, 작년 영업익 33.6% ↑…""배당 늘리고 자사주 소각""",https://n.news.naver.com/mnews/article/008/0004998094
"공간 스캔하면 도면 '뚝딱'…다쏘시스템, 솔리드웍스 AI 강화",https://n.news.naver.com/mnews/article/011/0004299059
"SK매직, 지난해 매출 22% 뚝…'비용 효율화'로 영업익은 선방",https://n.news.naver.com/mnews/article/421/0007348928
삼성전자 곧 이사회...이재용 복귀 불투명,https://n.news.naver.com/mnews/article/215/0001148230
'위시' 품은 큐텐…美·유럽까지 정조준,https://n.news.naver.com/mnews/article/011/0004299057
밸런타인·나들이 효과…설 연휴 백화점 매출 20% 껑충,https://n.news.naver.com/mnews/article/011/0004299056
"SK네트웍스, 작년 영업이익 2373억원…전년比 33.6% ↑",https://n.news.naver.com/mnews/article/014/0005141592
가덕도신공항 2029년말 개항…해운대 센텀2지구를 제2판교로(종합),https://n.news.naver.com/mnews/article/001/0014503053
도수 16.5→16도…더 순해진 참이슬 후레쉬,https://n.news.naver.com/mnews/article/011/0004299055
"'책임경영' 내건 김동선, 성과급 자진 반납",https://n.news.naver.com/mnews/article/011/0004299054
"HK이노엔, 작년 매출액 8289억원…전년 대비 2.1% 감소",https://n.news.naver.com/mnews/article/008/0004998088
"SK네트웍스, 지난해 영업익 2373억…전년비 33.6% ↑",https://n.news.naver.com/mnews/article/050/0000071782
"대한상의·KOICA, 공적개발원조 협력 MOU",https://n.news.naver.com/mnews/article/421/0007348919
신기록 행진 백화점 3사…불황에도 역대급 매출 올린 비결은,https://n.news.naver.com/mnews/article/243/0000056313
"대한상의, KOICA와 공적개발원조 협력 MOU",https://n.news.naver.com/mnews/article/421/0007348918
[비즈&] 작년 국내 스마트폰 판매 1위는 삼성…점유율 73% 外,https://n.news.naver.com/mnews/article/422/0000644549
"대한상의·코이카, 공적개발원조 협력 MOU",https://n.news.naver.com/mnews/article/421/0007348916
[포토] 에미상 감독이 인정한 올레드TV,https://n.news.naver.com/mnews/article/009/0005257944
"삼성전자, 美 프린스턴대와 6G 연구협력",https://n.news.naver.com/mnews/article/009/0005257943
"구자열 무역협회장 ""연임 않겠다""",https://n.news.naver.com/mnews/article/009/0005257942
"셀트리온, 악템라 바이오시밀러 유럽 품목허가 신청",https://n.news.naver.com/mnews/article/296/0000074496
韓 주50시간이상 근로 20년새 48%서 12%로,https://n.news.naver.com/mnews/article/009/0005257940
[법] 상속 분할 협의없이 부동산 소유권 이전등기 등에 관한 특별조치법으로 토지를 등기한 경우,https://n.news.naver.com/mnews/article/008/0004998086
"장기이식 받고 면역억제된 환자, 코로나19 중증화 막으려면 백신 맞아야",https://n.news.naver.com/mnews/article/008/0004998084
"산업부, 미래 반도체 경쟁력 좌우할 '첨단패키징' 기술 개발에 394억 원 지원",https://n.news.naver.com/mnews/article/469/0000785169
"5년 생존율 겨우 15.9%…""초음파 괜찮대"" 방심하다 '이 암' 놓친다",https://n.news.naver.com/mnews/article/008/0004998083
"최상목 ""사회이동성 개선 위해 여성 경제활동 참가 확대방안 조속 마련""",https://n.news.naver.com/mnews/article/277/0005379243
"코이카-대한상의, 글로벌 인재 양성 협력 강화",https://n.news.naver.com/mnews/article/003/0012370850
"한신공영, 지난해 영업익 121억원…전년 대비 69%↓",https://n.news.naver.com/mnews/article/079/0003863123
"케이엔에스, 매출 300억…“4680 배터리 부품 자동화 장비 개발”",https://n.news.naver.com/mnews/article/277/0005379242
"'사법 리스크' 던 이재용, '노조 리스크' 시험대",https://n.news.naver.com/mnews/article/031/0000812305
"의대 증원에 과기부도 ""과기의전원 추진"" 공식화…신설까진 '산 넘어 산'",https://n.news.naver.com/mnews/article/469/0000785166
"차기 무역협회장에 윤진식 전 산업장관…""통상 등 해결 적임자""",https://n.news.naver.com/mnews/article/658/0000065920
지엔티파마 “뇌졸중 치료제 넬로넴다즈 임상 3상서 약효 확인”,https://n.news.naver.com/mnews/article/296/0000074495
"한미그룹 ""임종윤 사장, 사익 위해 한미 이용 말아야""",https://n.news.naver.com/mnews/article/215/0001148218
"임종윤 ""한미 대표될 것""…한미 ""은행빚 1730억 갚기 위해 회사 이용""",https://n.news.naver.com/mnews/article/421/0007348888
"""투자·매각 허락 받아라""…카카오, 계열사 검증·통제 강화",https://n.news.naver.com/mnews/article/018/0005672434
"SK네트웍스, 작년 영업익 34%↑…배당 확대·자사주 소각키로",https://n.news.naver.com/mnews/article/029/0002854951
현존전력성능극대화사업 업무위탁 협약식,https://n.news.naver.com/mnews/article/421/0007348882
"SK네트웍스, 작년 영업익 2373억‧33.6%↑…""배당 늘리고 자사주 소각""",https://n.news.naver.com/mnews/article/119/0002799191
"SK네트웍스, 2023년 영업이익 2373억원…전년比 33.6% 증가",https://n.news.naver.com/mnews/article/016/0002265981
"SK네트웍스, 작년 영업이익 2373억원…전년비 33.6% ↑",https://n.news.naver.com/mnews/article/008/0004998078
"한미약품그룹 경영권 분쟁, 주총 표대결로 간다",https://n.news.naver.com/mnews/article/296/0000074494
"""비트코인 1개당 6600만원""...반감기 낙관론 이어져",https://n.news.naver.com/mnews/article/050/0000071781
"한미약품그룹 “다중채무 장남 임종윤 사장, 사익 위해 회사 이용 말아야” 유감 표명",https://n.news.naver.com/mnews/article/366/0000970079
"한미약품그룹 ""임종윤 사장, 사익 위해 한미 이용 말라""",https://n.news.naver.com/mnews/article/011/0004299026
"GC녹십자웰빙, 건기식 사업부문 물적분할…주사제 사업 집중",https://n.news.naver.com/mnews/article/011/0004299025
"SK네트웍스, 지난해 영업이익 2373억원…전년比 33.6%↑",https://n.news.naver.com/mnews/article/018/0005672431
"도로공사, 교통사고 등 공익제보자에 상품권 증정",https://n.news.naver.com/mnews/article/003/0012370829
